,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
1,1027,Ethereum,ETH,ethereum,6008,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,122000712.0615,122000712.0615,,2,,,,2022-08-17T15:42:00.000Z,1833.529362661441,19315090703.00034,16.412,0.28293984,-2.76109742,-0.43297668,23.35229652,84.39772129,-9.32120507,223691887830.36407,20.0083,223691887830.36,,2022-08-17T15:42:00.000Z,,,,,,2022-08-17 15:43:42.082439
2,825,Tether,USDT,tether,38308,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,67565962655.048164,69158976373.56549,,3,,,,2022-08-17T15:42:00.000Z,1.0001163635406016,52605669618.467186,6.4422,0.00168765,0.00460628,-0.02527552,0.0235995,0.13692252,0.11235635,67573824869.68687,6.0442,69167023956.92,,2022-08-17T15:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-08-17 15:43:42.082439
3,3408,USD Coin,USDC,usd-coin,5774,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,53436646601.040565,53436646601.040565,,4,,,,2022-08-17T15:42:00.000Z,0.999918072486781,6728621922.847824,1.6801,0.01103655,-0.01325706,-0.00306287,-0.03451729,-0.04924275,-0.03644739,53432268669.46978,4.7801,53432268669.47,,2022-08-17T15:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-08-17 15:43:42.082439
4,1839,BNB,BNB,bnb,1069,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",200000000.0,161337261.09,161337261.09,,5,,,,2022-08-17T15:42:00.000Z,307.31682701063795,1058266661.5696728,5.1403,0.16691968,-2.52217147,-8.15665925,17.47178386,53.642032,-0.08432913,49581655156.76566,4.4356,61463365402.13,,2022-08-17T15:42:00.000Z,,,,,,2022-08-17 15:43:42.082439
5,52,XRP,XRP,xrp,798,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,49377587823.0,99989361309.0,,6,,,,2022-08-17T15:42:00.000Z,0.3726283176213695,1320446748.083114,41.5152,0.38917312,-0.32735411,-1.46072899,2.41619192,21.63290584,-11.60968501,18399487478.68591,1.646,37262831762.14,,2022-08-17T15:42:00.000Z,,,,,,2022-08-17 15:43:42.082439
6,2010,Cardano,ADA,cardano,550,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33739028515.755,34277702081.605,,7,,,,2022-08-17T15:42:00.000Z,0.5358197132556807,1020722928.3274263,32.5732,0.27433705,-4.18529412,0.03718533,8.75139059,16.51694847,-1.46181706,18078036584.83708,1.617,24111887096.51,,2022-08-17T15:42:00.000Z,,,,,,2022-08-17 15:43:42.082439
7,4687,Binance USD,BUSD,binance-usd,4754,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,18063917316.969254,18063917316.969254,,8,,,,2022-08-17T15:42:00.000Z,1.0001687907327363,5719144443.648746,2.1674,0.01753122,0.02622642,0.02555801,-0.10645478,-0.04035308,-0.10451068,18066966338.809273,1.6162,18066966338.81,,2022-08-17T15:42:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-08-17 15:43:42.082439
8,5426,Solana,SOL,solana,364,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,348837023.0685559,511616946.142289,,9,,,,2022-08-17T15:42:00.000Z,41.05933641134642,1190556680.665308,-3.2661,-0.46751937,-5.13189449,-2.66694815,-2.15029757,36.96497698,-23.36070542,14323016682.90445,1.2811,21006652305.4,,2022-08-17T15:42:00.000Z,,,,,,2022-08-17 15:43:42.082439
9,74,Dogecoin,DOGE,dogecoin,546,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-08-17T15:42:00.000Z,0.08146873437088781,1158418469.6422968,-34.2717,-0.44040138,-3.3390151,14.40547716,20.59538411,52.97480296,-6.49101182,10808519255.530737,0.9669,10808519255.53,,2022-08-17T15:42:00.000Z,,,,,,2022-08-17 15:43:42.082439
10,6636,Polkadot,DOT,polkadot-new,393,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1107846849.8234432,1223070520.1486232,,11,904869778.0,7615482089.935787,,2022-08-17T15:42:00.000Z,8.41610834518974,479553322.46266574,24.7429,0.14681573,-4.12492979,-12.26674883,10.54716069,22.4650466,-18.34786325,9323759117.991243,0.8341,10293494011.38,,2022-08-17T15:42:00.000Z,,,,,,2022-08-17 15:43:42.082439
11,5994,Shiba Inu,SHIB,shiba-inu,399,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,12,,,,2022-08-17T15:42:00.000Z,1.5425564233823196e-05,1002693543.4754819,-31.9545,-2.54201801,-2.62190592,24.52605625,32.0909976,97.47320273,27.63028879,8469610876.739974,0.7577,9096995592.5,,2022-08-17T15:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-08-17 15:43:42.082439
12,5805,Avalanche,AVAX,avalanche,299,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000.0,284947602.45292944,404229626.49901325,,13,,,,2022-08-17T15:42:00.000Z,26.155566957468483,473572364.1171737,13.078,-0.11128845,-5.24320316,-11.98173372,10.12858948,73.92794834,-17.22068908,7452966095.327706,0.6667,18832008209.38,,2022-08-17T15:42:00.000Z,,,,,,2022-08-17 15:43:42.082439
13,3890,Polygon,MATIC,polygon,459,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",10000000000.0,8042124673.28493,10000000000.0,,14,,,,2022-08-17T15:42:00.000Z,0.8967808283105169,455022023.88134867,3.2368,-0.10144971,-4.65044875,-4.14676469,-5.39390075,149.23823838,34.1476658,7212023225.884905,0.6452,8967808283.11,,2022-08-17T15:42:00.000Z,,,,,,2022-08-17 15:43:42.082439
14,4943,Dai,DAI,multi-collateral-dai,1211,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,7207678978.146216,7207678978.146216,,15,,,,2022-08-17T15:42:00.000Z,0.9990956743057823,624755512.9344753,15.5147,0.07482528,-0.0651624,-0.0723889,-0.09201304,-0.08747726,-0.22429389,7201160888.850606,0.6441,7201160888.85,,2022-08-17T15:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-08-17 15:43:42.082439
0,1,Bitcoin,BTC,bitcoin,9672,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19124031.0,19124031.0,,1,,,,2022-08-17T15:42:00.000Z,23425.98586738664,30641159180.218193,6.8777,0.10146524,-1.82494556,-2.38982439,5.1094719,22.82516626,-22.90460933,447999279933.464,40.0717,491945703215.12,,2022-08-17T15:42:00.000Z,,,,,,2022-08-17 15:43:42.082439
1,1027,Ethereum,ETH,ethereum,6008,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,122000712.0615,122000712.0615,,2,,,,2022-08-17T15:42:00.000Z,1833.529362661441,19315090703.00034,16.412,0.28293984,-2.76109742,-0.43297668,23.35229652,84.39772129,-9.32120507,223691887830.36407,20.0083,223691887830.36,,2022-08-17T15:42:00.000Z,,,,,,2022-08-17 15:43:42.082439
2,825,Tether,USDT,tether,38308,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,67565962655.048164,69158976373.56549,,3,,,,2022-08-17T15:42:00.000Z,1.0001163635406016,52605669618.467186,6.4422,0.00168765,0.00460628,-0.02527552,0.0235995,0.13692252,0.11235635,67573824869.68687,6.0442,69167023956.92,,2022-08-17T15:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-08-17 15:43:42.082439
3,3408,USD Coin,USDC,usd-coin,5774,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,53436646601.040565,53436646601.040565,,4,,,,2022-08-17T15:42:00.000Z,0.999918072486781,6728621922.847824,1.6801,0.01103655,-0.01325706,-0.00306287,-0.03451729,-0.04924275,-0.03644739,53432268669.46978,4.7801,53432268669.47,,2022-08-17T15:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-08-17 15:43:42.082439
4,1839,BNB,BNB,bnb,1069,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",200000000.0,161337261.09,161337261.09,,5,,,,2022-08-17T15:42:00.000Z,307.31682701063795,1058266661.5696728,5.1403,0.16691968,-2.52217147,-8.15665925,17.47178386,53.642032,-0.08432913,49581655156.76566,4.4356,61463365402.13,,2022-08-17T15:42:00.000Z,,,,,,2022-08-17 15:43:42.082439
5,52,XRP,XRP,xrp,798,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,49377587823.0,99989361309.0,,6,,,,2022-08-17T15:42:00.000Z,0.3726283176213695,1320446748.083114,41.5152,0.38917312,-0.32735411,-1.46072899,2.41619192,21.63290584,-11.60968501,18399487478.68591,1.646,37262831762.14,,2022-08-17T15:42:00.000Z,,,,,,2022-08-17 15:43:42.082439
6,2010,Cardano,ADA,cardano,550,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33739028515.755,34277702081.605,,7,,,,2022-08-17T15:42:00.000Z,0.5358197132556807,1020722928.3274263,32.5732,0.27433705,-4.18529412,0.03718533,8.75139059,16.51694847,-1.46181706,18078036584.83708,1.617,24111887096.51,,2022-08-17T15:42:00.000Z,,,,,,2022-08-17 15:43:42.082439
7,4687,Binance USD,BUSD,binance-usd,4754,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,18063917316.969254,18063917316.969254,,8,,,,2022-08-17T15:42:00.000Z,1.0001687907327363,5719144443.648746,2.1674,0.01753122,0.02622642,0.02555801,-0.10645478,-0.04035308,-0.10451068,18066966338.809273,1.6162,18066966338.81,,2022-08-17T15:42:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-08-17 15:43:42.082439
8,5426,Solana,SOL,solana,364,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,348837023.0685559,511616946.142289,,9,,,,2022-08-17T15:42:00.000Z,41.05933641134642,1190556680.665308,-3.2661,-0.46751937,-5.13189449,-2.66694815,-2.15029757,36.96497698,-23.36070542,14323016682.90445,1.2811,21006652305.4,,2022-08-17T15:42:00.000Z,,,,,,2022-08-17 15:43:42.082439
9,74,Dogecoin,DOGE,dogecoin,546,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-08-17T15:42:00.000Z,0.08146873437088781,1158418469.6422968,-34.2717,-0.44040138,-3.3390151,14.40547716,20.59538411,52.97480296,-6.49101182,10808519255.530737,0.9669,10808519255.53,,2022-08-17T15:42:00.000Z,,,,,,2022-08-17 15:43:42.082439
10,6636,Polkadot,DOT,polkadot-new,393,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1107846849.8234432,1223070520.1486232,,11,904869778.0,7615482089.935787,,2022-08-17T15:42:00.000Z,8.41610834518974,479553322.46266574,24.7429,0.14681573,-4.12492979,-12.26674883,10.54716069,22.4650466,-18.34786325,9323759117.991243,0.8341,10293494011.38,,2022-08-17T15:42:00.000Z,,,,,,2022-08-17 15:43:42.082439
11,5994,Shiba Inu,SHIB,shiba-inu,399,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,12,,,,2022-08-17T15:42:00.000Z,1.5425564233823196e-05,1002693543.4754819,-31.9545,-2.54201801,-2.62190592,24.52605625,32.0909976,97.47320273,27.63028879,8469610876.739974,0.7577,9096995592.5,,2022-08-17T15:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-08-17 15:43:42.082439
12,5805,Avalanche,AVAX,avalanche,299,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000.0,284947602.45292944,404229626.49901325,,13,,,,2022-08-17T15:42:00.000Z,26.155566957468483,473572364.1171737,13.078,-0.11128845,-5.24320316,-11.98173372,10.12858948,73.92794834,-17.22068908,7452966095.327706,0.6667,18832008209.38,,2022-08-17T15:42:00.000Z,,,,,,2022-08-17 15:43:42.082439
13,3890,Polygon,MATIC,polygon,459,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",10000000000.0,8042124673.28493,10000000000.0,,14,,,,2022-08-17T15:42:00.000Z,0.8967808283105169,455022023.88134867,3.2368,-0.10144971,-4.65044875,-4.14676469,-5.39390075,149.23823838,34.1476658,7212023225.884905,0.6452,8967808283.11,,2022-08-17T15:42:00.000Z,,,,,,2022-08-17 15:43:42.082439
14,4943,Dai,DAI,multi-collateral-dai,1211,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,7207678978.146216,7207678978.146216,,15,,,,2022-08-17T15:42:00.000Z,0.9990956743057823,624755512.9344753,15.5147,0.07482528,-0.0651624,-0.0723889,-0.09201304,-0.08747726,-0.22429389,7201160888.850606,0.6441,7201160888.85,,2022-08-17T15:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-08-17 15:43:42.082439
0,1,Bitcoin,BTC,bitcoin,9672,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19124031.0,19124031.0,,1,,,,2022-08-17T15:43:00.000Z,23418.54560414125,30639014058.456577,6.863,0.09401599,-1.87119501,-2.44661464,4.83732836,22.95546326,-22.93230217,447856992108.511,40.059,491789457686.97,,2022-08-17T15:43:00.000Z,,,,,,2022-08-17 15:44:44.781582
1,1027,Ethereum,ETH,ethereum,6008,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,122000712.0615,122000712.0615,,2,,,,2022-08-17T15:43:00.000Z,1832.395889474649,19314175907.575825,16.4364,0.27611863,-2.81566454,-0.49695106,23.08541333,84.52626188,-9.40666068,223553603294.47284,19.9959,223553603294.47,,2022-08-17T15:43:00.000Z,,,,,,2022-08-17 15:44:44.781582
2,825,Tether,USDT,tether,38308,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,67565962655.048164,69158976373.56549,,3,,,,2022-08-17T15:43:00.000Z,1.0000852380516279,52605669618.467186,6.4106,4.98e-05,0.00121393,-0.0268649,0.01885832,0.13116778,0.11454068,67571721846.06124,6.044,69164871349.96,,2022-08-17T15:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-08-17 15:44:44.781582
3,3408,USD Coin,USDC,usd-coin,5774,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,53436646601.040565,53436646601.040565,,4,,,,2022-08-17T15:43:00.000Z,0.999826730225761,6723661691.467954,1.5507,0.00457332,-0.02059419,-0.00236463,-0.0568045,-0.04460107,-0.0773751,53427387645.347916,4.7797,53427387645.35,,2022-08-17T15:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-08-17 15:44:44.781582
4,1839,BNB,BNB,bnb,1069,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",200000000.0,161337261.09,161337261.09,,5,,,,2022-08-17T15:43:00.000Z,306.9967746231325,1058682896.7622083,5.1665,0.11448242,-2.63581412,-8.20088213,17.14840945,53.67262016,-0.09644373,49530018781.16022,4.431,61399354924.63,,2022-08-17T15:43:00.000Z,,,,,,2022-08-17 15:44:44.781582
5,52,XRP,XRP,xrp,798,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,49377587823.0,99989361309.0,,6,,,,2022-08-17T15:43:00.000Z,0.3725947695832224,1320643493.0689464,41.5054,0.43559231,-0.33295418,-1.4981901,2.22030774,21.79319041,-11.75504724,18397830957.486015,1.6458,37259476958.32,,2022-08-17T15:43:00.000Z,,,,,,2022-08-17 15:44:44.781582
6,2010,Cardano,ADA,cardano,550,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33739028515.755,34277702081.605,,7,,,,2022-08-17T15:43:00.000Z,0.5356907075780323,1020738272.9656775,32.5211,0.28301442,-4.20405891,0.05523506,8.40994007,16.75667574,-1.40092238,18073684058.600204,1.6166,24106081841.01,,2022-08-17T15:43:00.000Z,,,,,,2022-08-17 15:44:44.781582
7,4687,Binance USD,BUSD,binance-usd,4754,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,18063917316.969254,18063917316.969254,,8,,,,2022-08-17T15:43:00.000Z,1.0001452388819134,5719144443.648746,2.1674,0.01294496,0.01117928,0.02454134,0.04555252,-0.04038855,-0.16486337,18066540900.12335,1.6162,18066540900.12,,2022-08-17T15:43:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-08-17 15:44:44.781582
8,5426,Solana,SOL,solana,364,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,348837023.0685559,511616946.142289,,9,,,,2022-08-17T15:43:00.000Z,41.01834474918982,1191212048.9416914,-3.2044,-0.33237678,-5.28699969,-2.78835173,-2.33042985,37.14040917,-23.48875295,14308717273.507109,1.2799,20985680276.39,,2022-08-17T15:43:00.000Z,,,,,,2022-08-17 15:44:44.781582
9,74,Dogecoin,DOGE,dogecoin,546,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-08-17T15:43:00.000Z,0.08146036536410826,1158186286.501704,-34.27,-0.41802221,-3.20229387,14.34872056,20.41010669,53.29903073,-6.48556108,10807408933.004864,0.9668,10807408933.0,,2022-08-17T15:43:00.000Z,,,,,,2022-08-17 15:44:44.781582
